,game_dt,s,team_name
34800,19610430,-5,Los Angeles  Dodgers
34817,19610620,3,Los Angeles  Dodgers
34818,19610621,3,Los Angeles  Dodgers
34819,19610621,2,Los Angeles  Dodgers
34820,19610622,-2,Los Angeles  Dodgers
34854,19610829,1,Los Angeles  Dodgers
34855,19610830,3,Los Angeles  Dodgers
34870,19610930,-1,Los Angeles  Dodgers
34871,19611001,6,Los Angeles  Dodgers
34886,19610522,1,Los Angeles  Dodgers
34887,19610523,-2,Los Angeles  Dodgers
34903,19610623,-1,Los Angeles  Dodgers
34904,19610624,2,Los Angeles  Dodgers
34905,19610625,-1,Los Angeles  Dodgers
34914,19610719,5,Los Angeles  Dodgers
34915,19610720,9,Los Angeles  Dodgers
34933,19610825,5,Los Angeles  Dodgers
34934,19610826,4,Los Angeles  Dodgers
34935,19610827,-1,Los Angeles  Dodgers
34936,19610827,-5,Los Angeles  Dodgers
35437,19610502,2,Los Angeles  Dodgers
35438,19610503,-3,Los Angeles  Dodgers
35439,19610504,-4,Los Angeles  Dodgers
35448,19610526,-8,Los Angeles  Dodgers
35449,19610527,-2,Los Angeles  Dodgers
35450,19610528,1,Los Angeles  Dodgers
35464,19610703,1,Los Angeles  Dodgers
35465,19610704,1,Los Angeles  Dodgers
35493,19610831,-1,Los Angeles  Dodgers
35494,19610901,1,Los Angeles  Dodgers
35495,19610902,-4,Los Angeles  Dodgers
35597,19610508,1,Los Angeles  Dodgers
35598,19610509,3,Los Angeles  Dodgers
35599,19610510,6,Los Angeles  Dodgers
35625,19610630,4,Los Angeles  Dodgers
35626,19610701,3,Los Angeles  Dodgers
35627,19610702,1,Los Angeles  Dodgers
35634,19610725,5,Los Angeles  Dodgers
35635,19610726,5,Los Angeles  Dodgers
35636,19610727,5,Los Angeles  Dodgers
35664,19610927,-1,Los Angeles  Dodgers
35665,19610928,10,Los Angeles  Dodgers
35674,19610505,10,Los Angeles  Dodgers
35675,19610506,-4,Los Angeles  Dodgers
35676,19610507,2,Los Angeles  Dodgers
35702,19610627,4,Los Angeles  Dodgers
35703,19610628,-6,Los Angeles  Dodgers
35704,19610629,-2,Los Angeles  Dodgers
