,game_dt,s,team_name
5188,19310924,-5,Boston  Red Sox
5189,19310925,-6,Boston  Red Sox
5201,19320429,-1,Boston  Red Sox
5270,19320430,-3,Boston  Red Sox
5342,19310520,-4,Boston  Red Sox
5343,19310521,-1,Boston  Red Sox
5351,19310626,-1,Boston  Red Sox
5352,19310627,-1,Boston  Red Sox
5353,19310629,2,Boston  Red Sox
5363,19310811,1,Boston  Red Sox
5364,19310812,1,Boston  Red Sox
5365,19310813,-3,Boston  Red Sox
5366,19310814,-10,Boston  Red Sox
5430,19310421,-9,Boston  Red Sox
5660,19320611,3,Boston  Red Sox
5661,19320613,-1,Boston  Red Sox
5663,19320614,1,Boston  Red Sox
5678,19320728,1,Boston  Red Sox
5679,19320729,-1,Boston  Red Sox
5691,19320908,-1,Boston  Red Sox
5692,19320909,3,Boston  Red Sox
5693,19320910,3,Boston  Red Sox
5862,19320615,-6,Boston  Red Sox
5863,19320618,-7,Boston  Red Sox
5864,19320619,-6,Boston  Red Sox
5865,19320619,-3,Boston  Red Sox
5883,19320804,-6,Boston  Red Sox
5884,19320804,-1,Boston  Red Sox
5885,19320805,-5,Boston  Red Sox
5886,19320806,-3,Boston  Red Sox
5900,19320914,-9,Boston  Red Sox
5901,19320915,-5,Boston  Red Sox
5902,19320916,4,Boston  Red Sox
6021,19320530,-10,Boston  Red Sox
6038,19320721,1,Boston  Red Sox
6039,19320723,-1,Boston  Red Sox
6067,19320426,8,Boston  Red Sox
6077,19320519,-2,Boston  Red Sox
6078,19320520,-5,Boston  Red Sox
6079,19320521,-12,Boston  Red Sox
6080,19320521,-3,Boston  Red Sox
6090,19320627,-7,Boston  Red Sox
6091,19320627,-5,Boston  Red Sox
6092,19320628,-1,Boston  Red Sox
6132,19320902,-4,Boston  Red Sox
6133,19320902,-15,Boston  Red Sox
6134,19320903,-1,Boston  Red Sox
6277,19320607,-5,Boston  Red Sox
6278,19320608,-7,Boston  Red Sox
6279,19320609,-1,Boston  Red Sox
6280,19320610,-1,Boston  Red Sox
6298,19320730,1,Boston  Red Sox
6312,19320913,-5,Boston  Red Sox
6368,19320411,-1,Boston  Red Sox
6624,19330630,2,Boston  Red Sox
6625,19330701,5,Boston  Red Sox
6640,19330822,-7,Boston  Red Sox
6641,19330822,-4,Boston  Red Sox
6642,19330823,-2,Boston  Red Sox
6643,19330823,-11,Boston  Red Sox
6644,19330824,5,Boston  Red Sox
6645,19330825,7,Boston  Red Sox
6813,19330510,-2,Boston  Red Sox
6814,19330511,-3,Boston  Red Sox
6827,19330618,-7,Boston  Red Sox
6828,19330618,-4,Boston  Red Sox
6829,19330619,3,Boston  Red Sox
6830,19330620,4,Boston  Red Sox
6853,19330818,-1,Boston  Red Sox
6854,19330819,-1,Boston  Red Sox
6855,19330820,-8,Boston  Red Sox
6856,19330820,-5,Boston  Red Sox
6857,19330821,-9,Boston  Red Sox
6980,19330413,-1,Boston  Red Sox
6981,19330414,-4,Boston  Red Sox
6995,19330606,-4,Boston  Red Sox
6996,19330606,-4,Boston  Red Sox
7013,19330806,-1,Boston  Red Sox
7018,19330831,13,Boston  Red Sox
7019,19330901,2,Boston  Red Sox
7020,19330902,-1,Boston  Red Sox
7036,19331001,-1,Boston  Red Sox
7041,19330428,-1,Boston  Red Sox
7042,19330429,-5,Boston  Red Sox
7061,19330704,10,Boston  Red Sox
7062,19330704,8,Boston  Red Sox
7063,19330705,-2,Boston  Red Sox
7083,19330807,3,Boston  Red Sox
7084,19330808,-1,Boston  Red Sox
7085,19330809,4,Boston  Red Sox
7109,19330928,1,Boston  Red Sox
7110,19330930,1,Boston  Red Sox
7111,19330930,11,Boston  Red Sox
7254,19330502,-1,Boston  Red Sox
7255,19330503,4,Boston  Red Sox
7273,19330627,1,Boston  Red Sox
7295,19330826,7,Boston  Red Sox
7296,19330829,-2,Boston  Red Sox
7348,19330417,2,Boston  Red Sox
7360,19330603,-3,Boston  Red Sox
7375,19330805,-1,Boston  Red Sox
7577,19340521,3,Boston  Red Sox
7578,19340522,-1,Boston  Red Sox
7598,19340716,1,Boston  Red Sox
7611,19340914,-1,Boston  Red Sox
7763,19340523,2,Boston  Red Sox
7764,19340525,-15,Boston  Red Sox
7789,19340719,-1,Boston  Red Sox
7790,19340720,-2,Boston  Red Sox
7791,19340721,1,Boston  Red Sox
7792,19340722,-2,Boston  Red Sox
7793,19340722,-1,Boston  Red Sox
7805,19340908,-4,Boston  Red Sox
7845,19340725,2,Boston  Red Sox
7931,19340428,2,Boston  Red Sox
7958,19340702,-5,Boston  Red Sox
7959,19340703,1,Boston  Red Sox
7963,19340731,-9,Boston  Red Sox
7964,19340731,-1,Boston  Red Sox
7965,19340802,-8,Boston  Red Sox
7987,19340924,5,Boston  Red Sox
8003,19340529,1,Boston  Red Sox
8004,19340530,-2,Boston  Red Sox
8005,19340530,1,Boston  Red Sox
8025,19340628,-6,Boston  Red Sox
8026,19340630,-1,Boston  Red Sox
8027,19340701,7,Boston  Red Sox
8036,19340807,-5,Boston  Red Sox
8037,19340808,2,Boston  Red Sox
8038,19340809,13,Boston  Red Sox
8056,19340901,-1,Boston  Red Sox
8057,19340902,1,Boston  Red Sox
8151,19340517,-1,Boston  Red Sox
8152,19340519,3,Boston  Red Sox
8182,19340917,3,Boston  Red Sox
8252,19340730,8,Boston  Red Sox
8268,19340903,3,Boston  Red Sox
8457,19350509,9,Boston  Red Sox
8458,19350510,10,Boston  Red Sox
8459,19350511,-10,Boston  Red Sox
8472,19350622,2,Boston  Red Sox
8473,19350624,-2,Boston  Red Sox
8483,19350813,4,Boston  Red Sox
8484,19350814,6,Boston  Red Sox
8485,19350815,2,Boston  Red Sox
8644,19350506,1,Boston  Red Sox
8645,19350508,-2,Boston  Red Sox
8658,19350615,-2,Boston  Red Sox
8659,19350616,-4,Boston  Red Sox
8660,19350616,-6,Boston  Red Sox
8661,19350617,-9,Boston  Red Sox
8694,19350825,1,Boston  Red Sox
8695,19350825,6,Boston  Red Sox
8696,19350826,-1,Boston  Red Sox
8697,19350828,-2,Boston  Red Sox
8698,19350828,-2,Boston  Red Sox
8721,19350611,2,Boston  Red Sox
8741,19350822,1,Boston  Red Sox
8816,19350416,1,Boston  Red Sox
8817,19350417,1,Boston  Red Sox
8818,19350418,-4,Boston  Red Sox
8837,19350601,6,Boston  Red Sox
8838,19350601,-2,Boston  Red Sox
8882,19350429,2,Boston  Red Sox
8883,19350501,2,Boston  Red Sox
8898,19350627,-12,Boston  Red Sox
8899,19350629,2,Boston  Red Sox
8900,19350629,7,Boston  Red Sox
8901,19350630,-1,Boston  Red Sox
8920,19350727,-1,Boston  Red Sox
8921,19350727,2,Boston  Red Sox
8922,19350728,8,Boston  Red Sox
8924,19350829,4,Boston  Red Sox
9041,19350513,1,Boston  Red Sox
9049,19350619,3,Boston  Red Sox
9050,19350621,3,Boston  Red Sox
9063,19350817,-4,Boston  Red Sox
9064,19350820,-3,Boston  Red Sox
9104,19350420,4,Boston  Red Sox
9105,19350422,2,Boston  Red Sox
9113,19350604,1,Boston  Red Sox
9342,19360518,2,Boston  Red Sox
9343,19360519,2,Boston  Red Sox
9349,19360616,-2,Boston  Red Sox
9350,19360617,5,Boston  Red Sox
9351,19360618,-1,Boston  Red Sox
9374,19360731,4,Boston  Red Sox
9375,19360801,-3,Boston  Red Sox
9376,19360802,-8,Boston  Red Sox
9377,19360802,-1,Boston  Red Sox
9390,19360909,-1,Boston  Red Sox
9531,19360515,-5,Boston  Red Sox
9532,19360516,-7,Boston  Red Sox
9557,19360625,5,Boston  Red Sox
9558,19360626,-1,Boston  Red Sox
9559,19360627,-9,Boston  Red Sox
9560,19360628,-8,Boston  Red Sox
9561,19360722,-5,Boston  Red Sox
9562,19360723,1,Boston  Red Sox
9593,19360915,-11,Boston  Red Sox
9594,19360916,-10,Boston  Red Sox
9603,19360513,2,Boston  Red Sox
9604,19360514,2,Boston  Red Sox
9617,19360622,-1,Boston  Red Sox
9618,19360623,1,Boston  Red Sox
9619,19360624,-1,Boston  Red Sox
9622,19360724,3,Boston  Red Sox
9623,19360725,15,Boston  Red Sox
9624,19360726,7,Boston  Red Sox
9639,19360913,3,Boston  Red Sox
9640,19360914,-1,Boston  Red Sox
9692,19360417,8,Boston  Red Sox
9693,19360418,-1,Boston  Red Sox
9707,19360531,-1,Boston  Red Sox
9717,19360630,-5,Boston  Red Sox
9718,19360630,-3,Boston  Red Sox
9719,19360701,-5,Boston  Red Sox
9720,19360702,-1,Boston  Red Sox
9741,19360821,-3,Boston  Red Sox
9742,19360822,-1,Boston  Red Sox
9743,19360823,-2,Boston  Red Sox
9744,19360823,3,Boston  Red Sox
9759,19360419,1,Boston  Red Sox
9762,19360423,-8,Boston  Red Sox
9763,19360424,-2,Boston  Red Sox
9776,19360530,-2,Boston  Red Sox
9777,19360530,4,Boston  Red Sox
9811,19360818,4,Boston  Red Sox
9812,19360819,-1,Boston  Red Sox
9813,19360819,-5,Boston  Red Sox
9829,19360919,4,Boston  Red Sox
9830,19360920,-2,Boston  Red Sox
9831,19360920,-1,Boston  Red Sox
9960,19360620,-2,Boston  Red Sox
9980,19360912,-2,Boston  Red Sox
10029,19360509,4,Boston  Red Sox
10048,19360807,-1,Boston  Red Sox
10049,19360808,-2,Boston  Red Sox
10059,19360907,-2,Boston  Red Sox
10060,19360907,1,Boston  Red Sox
10061,19360922,-4,Boston  Red Sox
10062,19360923,-1,Boston  Red Sox
10063,19360925,-6,Boston  Red Sox
10253,19370507,2,Boston  Red Sox
10254,19370508,-1,Boston  Red Sox
10265,19370603,-7,Boston  Red Sox
10284,19370717,-4,Boston  Red Sox
10301,19370831,-1,Boston  Red Sox
10302,19370901,2,Boston  Red Sox
10303,19370902,-2,Boston  Red Sox
10304,19370902,-2,Boston  Red Sox
10477,19370509,-2,Boston  Red Sox
10478,19370510,-1,Boston  Red Sox
10479,19370511,7,Boston  Red Sox
10492,19370608,2,Boston  Red Sox
10493,19370609,-6,Boston  Red Sox
10512,19370723,4,Boston  Red Sox
10513,19370724,-1,Boston  Red Sox
10514,19370725,3,Boston  Red Sox
10522,19370825,-7,Boston  Red Sox
10545,19370513,-4,Boston  Red Sox
10556,19370612,-1,Boston  Red Sox
10557,19370612,1,Boston  Red Sox
10565,19370721,7,Boston  Red Sox
10576,19370828,3,Boston  Red Sox
10648,19370501,-1,Boston  Red Sox
10671,19370705,-15,Boston  Red Sox
10672,19370705,-4,Boston  Red Sox
10697,19370908,-1,Boston  Red Sox
10698,19370908,-3,Boston  Red Sox
10699,19370909,6,Boston  Red Sox
10700,19370910,1,Boston  Red Sox
10719,19371001,2,Boston  Red Sox
10720,19371002,-8,Boston  Red Sox
10721,19371003,-5,Boston  Red Sox
10722,19370420,6,Boston  Red Sox
10754,19370709,1,Boston  Red Sox
10755,19370710,7,Boston  Red Sox
10756,19370710,3,Boston  Red Sox
10757,19370711,5,Boston  Red Sox
10758,19370711,6,Boston  Red Sox
10774,19370817,5,Boston  Red Sox
10775,19370818,-2,Boston  Red Sox
10776,19370819,1,Boston  Red Sox
10784,19370911,2,Boston  Red Sox
10785,19370912,7,Boston  Red Sox
10931,19370506,1,Boston  Red Sox
10941,19370605,7,Boston  Red Sox
10942,19370607,-3,Boston  Red Sox
10952,19370714,9,Boston  Red Sox
10953,19370715,-2,Boston  Red Sox
10954,19370716,2,Boston  Red Sox
11077,19370929,2,Boston  Red Sox
11078,19370930,-1,Boston  Red Sox
11236,19380519,-4,Boston  Red Sox
11249,19380726,-8,Boston  Red Sox
11250,19380728,5,Boston  Red Sox
11436,19380525,-2,Boston  Red Sox
11437,19380526,4,Boston  Red Sox
11450,19380624,-1,Boston  Red Sox
11451,19380627,-4,Boston  Red Sox
11463,19380802,-3,Boston  Red Sox
11464,19380803,1,Boston  Red Sox
11465,19380803,-2,Boston  Red Sox
11481,19380915,-1,Boston  Red Sox
11488,19380522,-1,Boston  Red Sox
11489,19380524,1,Boston  Red Sox
11493,19380621,5,Boston  Red Sox
11494,19380623,-8,Boston  Red Sox
11563,19380428,5,Boston  Red Sox
11564,19380429,-2,Boston  Red Sox
11573,19380530,-10,Boston  Red Sox
11574,19380530,-1,Boston  Red Sox
11575,19380531,-7,Boston  Red Sox
11623,19380902,-2,Boston  Red Sox
11624,19380903,6,Boston  Red Sox
11628,19380924,1,Boston  Red Sox
11629,19380925,2,Boston  Red Sox
11630,19380925,0,Boston  Red Sox
11631,19380926,-1,Boston  Red Sox
11634,19380423,6,Boston  Red Sox
11635,19380424,-6,Boston  Red Sox
11665,19380701,5,Boston  Red Sox
11666,19380702,1,Boston  Red Sox
11677,19380809,12,Boston  Red Sox
11678,19380810,-2,Boston  Red Sox
11679,19380811,-2,Boston  Red Sox
11808,19380521,-2,Boston  Red Sox
11810,19380615,3,Boston  Red Sox
11811,19380616,4,Boston  Red Sox
11833,19380920,4,Boston  Red Sox
11834,19380921,4,Boston  Red Sox
11873,19380426,-2,Boston  Red Sox
12086,19390611,-2,Boston  Red Sox
12098,19390719,-3,Boston  Red Sox
12099,19390719,-8,Boston  Red Sox
12100,19390720,-4,Boston  Red Sox
12110,19390824,-2,Boston  Red Sox
12111,19390825,-7,Boston  Red Sox
12112,19390826,-1,Boston  Red Sox
12276,19390827,-2,Boston  Red Sox
12284,19390506,1,Boston  Red Sox
12297,19390716,7,Boston  Red Sox
12298,19390716,3,Boston  Red Sox
12299,19390717,-7,Boston  Red Sox
12366,19390420,-2,Boston  Red Sox
12397,19390707,1,Boston  Red Sox
12398,19390708,2,Boston  Red Sox
12399,19390708,1,Boston  Red Sox
12400,19390709,1,Boston  Red Sox
12401,19390709,2,Boston  Red Sox
12420,19390906,-1,Boston  Red Sox
12421,19390907,-3,Boston  Red Sox
12422,19390908,-3,Boston  Red Sox
12439,19390930,-1,Boston  Red Sox
12440,19390930,2,Boston  Red Sox
12442,19390429,1,Boston  Red Sox
12443,19390430,2,Boston  Red Sox
12468,19390704,10,Boston  Red Sox
12469,19390704,6,Boston  Red Sox
12470,19390705,2,Boston  Red Sox
12494,19390815,-3,Boston  Red Sox
12499,19390909,-1,Boston  Red Sox
12500,19390910,3,Boston  Red Sox
12501,19390910,4,Boston  Red Sox
12502,19390911,2,Boston  Red Sox
12623,19390608,1,Boston  Red Sox
12624,19390609,1,Boston  Red Sox
12690,19390626,3,Boston  Red Sox
12703,19390819,2,Boston  Red Sox
12704,19390819,-1,Boston  Red Sox
12705,19390820,-2,Boston  Red Sox
12712,19390928,2,Boston  Red Sox
13046,19400522,-3,Boston  Red Sox
13060,19400621,-3,Boston  Red Sox
13061,19400622,-2,Boston  Red Sox
13062,19400623,-3,Boston  Red Sox
13063,19400623,2,Boston  Red Sox
13079,19400730,-1,Boston  Red Sox
13080,19400731,-1,Boston  Red Sox
13081,19400801,3,Boston  Red Sox
13099,19400912,-7,Boston  Red Sox
13100,19400913,-1,Boston  Red Sox
13101,19400914,5,Boston  Red Sox
13198,19400510,1,Boston  Red Sox
13199,19400511,1,Boston  Red Sox
13200,19400512,-4,Boston  Red Sox
13205,19400530,-4,Boston  Red Sox
13206,19400530,7,Boston  Red Sox
13236,19400813,-8,Boston  Red Sox
13237,19400813,-11,Boston  Red Sox
13238,19400814,-5,Boston  Red Sox
13239,19400815,10,Boston  Red Sox
13256,19400921,-1,Boston  Red Sox
13261,19400427,-5,Boston  Red Sox
