,game_dt,s,team_name
28887,19560819,2,Milwaukee  Braves
28888,19560820,2,Milwaukee  Braves
28905,19560925,6,Milwaukee  Braves
29213,19560517,4,Milwaukee  Braves
29214,19560519,1,Milwaukee  Braves
29227,19560622,2,Milwaukee  Braves
29228,19560623,1,Milwaukee  Braves
29229,19560624,4,Milwaukee  Braves
29230,19560624,6,Milwaukee  Braves
29239,19560724,1,Milwaukee  Braves
29240,19560725,3,Milwaukee  Braves
29241,19560726,11,Milwaukee  Braves
29268,19560917,-5,Milwaukee  Braves
29269,19560917,3,Milwaukee  Braves
29356,19560515,-2,Milwaukee  Braves
29357,19560516,-1,Milwaukee  Braves
29381,19560625,3,Milwaukee  Braves
29382,19560626,-2,Milwaukee  Braves
29383,19560627,-1,Milwaukee  Braves
29391,19560727,-3,Milwaukee  Braves
29392,19560729,-3,Milwaukee  Braves
29415,19560913,1,Milwaukee  Braves
29416,19560913,1,Milwaukee  Braves
29417,19560914,-12,Milwaukee  Braves
29418,19560915,-1,Milwaukee  Braves
29448,19560621,5,Milwaukee  Braves
29465,19560803,-1,Milwaukee  Braves
29466,19560804,4,Milwaukee  Braves
29478,19560918,2,Milwaukee  Braves
29479,19560920,-1,Milwaukee  Braves
29484,19560420,1,Milwaukee  Braves
29485,19560421,-1,Milwaukee  Braves
29486,19560422,-6,Milwaukee  Braves
29487,19560422,8,Milwaukee  Braves
29503,19560528,7,Milwaukee  Braves
29536,19560814,-4,Milwaukee  Braves
29537,19560815,3,Milwaukee  Braves
29538,19560816,8,Milwaukee  Braves
29559,19560928,-1,Milwaukee  Braves
29560,19560929,-1,Milwaukee  Braves
29561,19560930,2,Milwaukee  Braves
29801,19570505,3,Milwaukee  Braves
29802,19570506,-1,Milwaukee  Braves
29814,19570610,2,Milwaukee  Braves
29815,19570611,5,Milwaukee  Braves
29816,19570612,-2,Milwaukee  Braves
29817,19570613,3,Milwaukee  Braves
29830,19570714,-1,Milwaukee  Braves
29831,19570715,-16,Milwaukee  Braves
29851,19570822,5,Milwaukee  Braves
29852,19570823,-1,Milwaukee  Braves
29853,19570824,6,Milwaukee  Braves
29944,19570416,3,Milwaukee  Braves
29953,19570524,-4,Milwaukee  Braves
29954,19570525,1,Milwaukee  Braves
29955,19570526,-2,Milwaukee  Braves
29956,19570526,-1,Milwaukee  Braves
30000,19570902,13,Milwaukee  Braves
30001,19570902,4,Milwaukee  Braves
30002,19570903,8,Milwaukee  Braves
30016,19570920,6,Milwaukee  Braves
30017,19570921,4,Milwaukee  Braves
30018,19570922,2,Milwaukee  Braves
30022,19570426,7,Milwaukee  Braves
30023,19570427,1,Milwaukee  Braves
30024,19570428,1,Milwaukee  Braves
30056,19570703,-2,Milwaukee  Braves
30057,19570704,3,Milwaukee  Braves
30074,19570813,8,Milwaukee  Braves
30075,19570814,10,Milwaukee  Braves
30076,19570815,7,Milwaukee  Braves
30077,19570830,4,Milwaukee  Braves
30078,19570831,10,Milwaukee  Braves
30079,19570901,-6,Milwaukee  Braves
30404,19570430,-4,Milwaukee  Braves
30405,19570501,4,Milwaukee  Braves
30421,19570604,-1,Milwaukee  Braves
30422,19570605,1,Milwaukee  Braves
30423,19570606,-2,Milwaukee  Braves
30443,19570719,2,Milwaukee  Braves
30444,19570720,2,Milwaukee  Braves
30445,19570721,-1,Milwaukee  Braves
30446,19570721,3,Milwaukee  Braves
30461,19570827,1,Milwaukee  Braves
30462,19570828,-6,Milwaukee  Braves
30561,19570507,-4,Milwaukee  Braves
30562,19570508,-1,Milwaukee  Braves
30581,19570614,8,Milwaukee  Braves
30582,19570615,5,Milwaukee  Braves
30583,19570616,1,Milwaukee  Braves
