,game_dt,s,team_name
60063,19750521,3,Kansas City  Royals
60108,19750829,-1,Kansas City  Royals
60109,19750830,3,Kansas City  Royals
60110,19750831,7,Kansas City  Royals
60213,19750423,-1,Kansas City  Royals
60214,19750424,-1,Kansas City  Royals
60235,19750620,-2,Kansas City  Royals
60236,19750621,3,Kansas City  Royals
60237,19750622,-1,Kansas City  Royals
60238,19750622,-7,Kansas City  Royals
60275,19750908,-6,Kansas City  Royals
60276,19750909,-1,Kansas City  Royals
60277,19750910,-8,Kansas City  Royals
60695,19750418,2,Kansas City  Royals
60696,19750419,3,Kansas City  Royals
60697,19750420,2,Kansas City  Royals
60729,19750701,-1,Kansas City  Royals
60730,19750702,2,Kansas City  Royals
60731,19750703,5,Kansas City  Royals
60767,19750926,2,Kansas City  Royals
60768,19750927,-1,Kansas City  Royals
60769,19750928,-2,Kansas City  Royals
60863,19760507,-1,Kansas City  Royals
60864,19760508,3,Kansas City  Royals
60865,19760509,3,Kansas City  Royals
60914,19760830,-1,Kansas City  Royals
60915,19760831,-1,Kansas City  Royals
60916,19760901,-6,Kansas City  Royals
60939,19760504,2,Kansas City  Royals
60940,19760505,4,Kansas City  Royals
60991,19760826,1,Kansas City  Royals
60992,19760827,-5,Kansas City  Royals
60993,19760828,5,Kansas City  Royals
60994,19760829,-9,Kansas City  Royals
61038,19760528,3,Kansas City  Royals
61039,19760529,-1,Kansas City  Royals
61040,19760529,-5,Kansas City  Royals
61041,19760530,1,Kansas City  Royals
61061,19760726,4,Kansas City  Royals
61062,19760727,-1,Kansas City  Royals
61063,19760728,1,Kansas City  Royals
61083,19760915,-1,Kansas City  Royals
61084,19760916,2,Kansas City  Royals
61094,19760409,-4,Kansas City  Royals
61144,19760806,7,Kansas City  Royals
61145,19760806,5,Kansas City  Royals
61146,19760807,-2,Kansas City  Royals
61147,19760808,-3,Kansas City  Royals
61148,19760808,6,Kansas City  Royals
61164,19760913,-1,Kansas City  Royals
61165,19760913,-1,Kansas City  Royals
61166,19760914,1,Kansas City  Royals
61364,19760618,2,Kansas City  Royals
61365,19760619,-3,Kansas City  Royals
61366,19760620,-3,Kansas City  Royals
61393,19760823,-1,Kansas City  Royals
61394,19760824,-1,Kansas City  Royals
61395,19760825,1,Kansas City  Royals
61445,19760614,3,Kansas City  Royals
61446,19760615,14,Kansas City  Royals
61447,19760616,-1,Kansas City  Royals
61452,19760709,1,Kansas City  Royals
61453,19760710,6,Kansas City  Royals
61454,19760711,-1,Kansas City  Royals
61741,19760420,-1,Kansas City  Royals
61742,19760422,1,Kansas City  Royals
61796,19760819,-2,Kansas City  Royals
61797,19760820,3,Kansas City  Royals
61798,19760821,4,Kansas City  Royals
61799,19760822,3,Kansas City  Royals
61829,19760521,4,Kansas City  Royals
61830,19760522,-2,Kansas City  Royals
61831,19760523,-2,Kansas City  Royals
61851,19760628,-1,Kansas City  Royals
61852,19760629,1,Kansas City  Royals
61853,19760630,2,Kansas City  Royals
61892,19760910,-15,Kansas City  Royals
61893,19760911,2,Kansas City  Royals
61894,19760912,10,Kansas City  Royals
61986,19760423,1,Kansas City  Royals
61987,19760424,-1,Kansas City  Royals
62020,19760705,1,Kansas City  Royals
62021,19760706,2,Kansas City  Royals
62022,19760706,-3,Kansas City  Royals
62023,19760707,1,Kansas City  Royals
62166,19760531,-9,Kansas City  Royals
62167,19760601,3,Kansas City  Royals
62168,19760602,1,Kansas City  Royals
62187,19760723,-2,Kansas City  Royals
62188,19760724,1,Kansas City  Royals
62189,19760725,-7,Kansas City  Royals
62218,19760927,-5,Kansas City  Royals
62219,19760928,-1,Kansas City  Royals
62220,19760929,4,Kansas City  Royals
62648,19760524,3,Kansas City  Royals
62649,19760526,12,Kansas City  Royals
62650,19760526,-1,Kansas City  Royals
62651,19760527,-2,Kansas City  Royals
62661,19760623,-2,Kansas City  Royals
62662,19760624,-3,Kansas City  Royals
62703,19760924,1,Kansas City  Royals
62704,19760925,-1,Kansas City  Royals
62705,19760926,-2,Kansas City  Royals
62809,19770525,3,Kansas City  Royals
62810,19770525,-5,Kansas City  Royals
62852,19770826,1,Kansas City  Royals
62853,19770827,-2,Kansas City  Royals
62854,19770828,5,Kansas City  Royals
62892,19770527,-9,Kansas City  Royals
62893,19770528,-5,Kansas City  Royals
62894,19770529,3,Kansas City  Royals
62927,19770815,-1,Kansas City  Royals
62928,19770816,-2,Kansas City  Royals
62985,19770627,5,Kansas City  Royals
62986,19770628,2,Kansas City  Royals
62987,19770629,-7,Kansas City  Royals
63028,19770923,4,Kansas City  Royals
63029,19770924,1,Kansas City  Royals
63030,19770925,3,Kansas City  Royals
63031,19770925,4,Kansas City  Royals
63043,19770518,-3,Kansas City  Royals
63044,19770519,-5,Kansas City  Royals
63069,19770711,-2,Kansas City  Royals
63070,19770712,5,Kansas City  Royals
63079,19770729,-3,Kansas City  Royals
63080,19770730,-2,Kansas City  Royals
63081,19770731,-1,Kansas City  Royals
63082,19770731,4,Kansas City  Royals
63309,19770701,10,Kansas City  Royals
63310,19770702,1,Kansas City  Royals
63311,19770703,-3,Kansas City  Royals
63332,19770817,2,Kansas City  Royals
63333,19770818,4,Kansas City  Royals
63356,19770407,3,Kansas City  Royals
63357,19770409,14,Kansas City  Royals
63358,19770410,5,Kansas City  Royals
63396,19770721,7,Kansas City  Royals
63397,19770722,1,Kansas City  Royals
63398,19770723,-1,Kansas City  Royals
63684,19770612,-4,Kansas City  Royals
63709,19770610,-1,Kansas City  Royals
63710,19770611,6,Kansas City  Royals
63746,19770824,1,Kansas City  Royals
63747,19770825,3,Kansas City  Royals
63784,19770608,-1,Kansas City  Royals
63785,19770609,5,Kansas City  Royals
63810,19770801,-4,Kansas City  Royals
63811,19770802,-5,Kansas City  Royals
63833,19770909,3,Kansas City  Royals
63834,19770910,9,Kansas City  Royals
63835,19770911,3,Kansas City  Royals
63952,19770613,5,Kansas City  Royals
63953,19770614,-2,Kansas City  Royals
63954,19770616,-7,Kansas City  Royals
63969,19770724,-2,Kansas City  Royals
63986,19770829,-2,Kansas City  Royals
64116,19770624,3,Kansas City  Royals
64117,19770625,2,Kansas City  Royals
64118,19770626,-4,Kansas City  Royals
64119,19770626,6,Kansas City  Royals
64159,19770926,-6,Kansas City  Royals
64160,19770927,-2,Kansas City  Royals
64161,19770927,-1,Kansas City  Royals
64162,19770928,-1,Kansas City  Royals
64418,19770422,1,Kansas City  Royals
64419,19770423,2,Kansas City  Royals
64420,19770424,15,Kansas City  Royals
64421,19770424,-2,Kansas City  Royals
64473,19770905,4,Kansas City  Royals
64474,19770906,10,Kansas City  Royals
64475,19770907,3,Kansas City  Royals
64476,19770908,5,Kansas City  Royals
